project,file,line,rule,verdict,reason,provenance,confidence
lua,lstrlib.c,432,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,433,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,434,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,435,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,436,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,437,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,438,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,439,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,440,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,441,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,445,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,472,DCL13-C,FP,const parameter advisory; function signature is part of internal API,precision_audit,high
lua,lstrlib.c,477,DCL00-C,FP,const-qualify advisory; not a defect in this context,precision_audit,high
lua,lstrlib.c,477,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,477,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,477,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,477,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,478,CON43-C,FP,single-threaded interpreter; no concurrency; double-fetch pattern inapplicable,precision_audit,high
lua,lstrlib.c,488,DCL13-C,FP,const parameter advisory; function signature is part of internal API,precision_audit,high
lua,lstrlib.c,494,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,494,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,494,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,494,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,494,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,494,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,495,DCL00-C,FP,const-qualify advisory; not a defect in this context,precision_audit,high
lua,lstrlib.c,495,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,495,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,508,MSC04-C,FP,mutual recursion is intentional design of pattern-matching engine,precision_audit,high
lua,lstrlib.c,515,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,523,MSC04-C,FP,mutual recursion is intentional design of pattern-matching engine,precision_audit,high
lua,lstrlib.c,523,MSC37-C,FP,for(;;) loop with explicit return on all paths; compiler sees all returns,precision_audit,high
lua,lstrlib.c,526,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,536,MSC04-C,FP,mutual recursion is intentional design of pattern-matching engine,precision_audit,high
lua,lstrlib.c,544,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,546,DCL30-C,FP,"res stores pointer into original string buffer, not dangling local data",precision_audit,high
lua,lstrlib.c,550,MSC04-C,FP,mutual recursion is intentional design of pattern-matching engine,precision_audit,high
lua,lstrlib.c,555,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,557,DCL30-C,FP,"res stores pointer into original string buffer, not dangling local data",precision_audit,high
lua,lstrlib.c,572,MSC04-C,FP,mutual recursion is intentional design of pattern-matching engine,precision_audit,high
lua,lstrlib.c,577,CON43-C,FP,single-threaded interpreter; no concurrency; double-fetch pattern inapplicable,precision_audit,high
lua,lstrlib.c,596,CON43-C,FP,single-threaded interpreter; no concurrency; double-fetch pattern inapplicable,precision_audit,high
lua,lstrlib.c,642,CON43-C,FP,single-threaded interpreter; no concurrency; double-fetch pattern inapplicable,precision_audit,high
lua,lstrlib.c,645,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,675,API05-C,FP,Lua uses C89-style pointer params; conformant array syntax not applicable,precision_audit,high
lua,lstrlib.c,676,API05-C,FP,Lua uses C89-style pointer params; conformant array syntax not applicable,precision_audit,high
lua,lstrlib.c,685,EXP34-C,FP,pointer from luaL_checklstring/buffinitsize/prepbuffsize never NULL (OOM raises),precision_audit,high
lua,lstrlib.c,704,DCL13-C,FP,const parameter advisory; function signature is part of internal API,precision_audit,high
lua,lstrlib.c,709,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,710,ARR36-C,FP,both pointers are within same string buffer (src_init..src_end or capture range),precision_audit,high
lua,lstrlib.c,714,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,731,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,731,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,731,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,731,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,731,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,733,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,740,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,740,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,749,API05-C,FP,Lua uses C89-style pointer params; conformant array syntax not applicable,precision_audit,high
lua,lstrlib.c,763,DCL13-C,FP,const parameter advisory; function signature is part of internal API,precision_audit,high
lua,lstrlib.c,764,API05-C,FP,Lua uses C89-style pointer params; conformant array syntax not applicable,precision_audit,high
lua,lstrlib.c,764,API05-C,FP,Lua uses C89-style pointer params; conformant array syntax not applicable,precision_audit,high
lua,lstrlib.c,786,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,792,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,804,EXP34-C,FP,pointer from luaL_checklstring/buffinitsize/prepbuffsize never NULL (OOM raises),precision_audit,high
lua,lstrlib.c,804,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,804,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,804,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,804,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,812,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,850,EXP34-C,FP,pointer from luaL_checklstring/buffinitsize/prepbuffsize never NULL (OOM raises),precision_audit,high
lua,lstrlib.c,854,EXP30-C,FP,assignment in condition is well-defined; sequence point before &&,precision_audit,high
lua,lstrlib.c,854,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,854,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,867,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,873,EXP34-C,FP,pointer from luaL_checklstring/buffinitsize/prepbuffsize never NULL (OOM raises),precision_audit,high
lua,lstrlib.c,873,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,886,ARR30-C,FP,memchr bounded by l; loop reduces l; no OOB possible,precision_audit,high
lua,lstrlib.c,886,EXP33-C,FP,variable filled by luaL_checklstring output param; sqc misses assignment,precision_audit,high
lua,lstrlib.c,889,EXP34-C,FP,pointer from luaL_checklstring/buffinitsize/prepbuffsize never NULL (OOM raises),precision_audit,high
lua,lstrlib.c,892,ARR36-C,FP,both pointers are within same string buffer (src_init..src_end or capture range),precision_audit,high
lua,lstrlib.c,893,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,894,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,895,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,938,ARR36-C,FP,both pointers are within same string buffer (src_init..src_end or capture range),precision_audit,high
lua,lstrlib.c,958,EXP33-C,FP,variable filled by luaL_checklstring output param; sqc misses assignment,precision_audit,high
lua,lstrlib.c,959,EXP34-C,FP,pointer from luaL_checklstring/buffinitsize/prepbuffsize never NULL (OOM raises),precision_audit,high
lua,lstrlib.c,959,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,959,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,959,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,959,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,971,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,975,EXP30-C,FP,assignment in condition is well-defined; sequence point before &&,precision_audit,high
lua,lstrlib.c,975,EXP33-C,FP,match() is a function call not a variable; forward declaration is fine,precision_audit,high
lua,lstrlib.c,975,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,1029,ARR30-C,FP,check_capture validates index before array access,precision_audit,high
lua,lstrlib.c,1051,INT14-C,FP,mixed bitwise/arithmetic is intentional packed-integer manipulation,precision_audit,high
lua,lstrlib.c,1051,INT34-C,FP,L_NBFD is 1-4; shift of 1 << L_NBFD on int is within range,precision_audit,high
lua,lstrlib.c,1052,EXP33-C,FP,variable is initialized before use; sqc false-positive on output param pattern,precision_audit,high
lua,lstrlib.c,1059,ERR02-C,FP,sprintf return value IS used (added to n); no unchecked return,precision_audit,high
lua,lstrlib.c,1059,INT00-C,FP,subtraction is guard-protected by preceding bounds check,precision_audit,high
lua,lstrlib.c,1068,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
lua,lstrlib.c,1072,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,1132,API05-C,FP,Lua uses C89-style pointer params; conformant array syntax not applicable,precision_audit,high
lua,lstrlib.c,1139,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,1141,STR37-C,FP,argument already cast to unsigned char via cast_uchar macro at call site,precision_audit,high
lua,lstrlib.c,1170,STR34-C,FP,char used intentionally as byte index; cast_uchar applied at all critical sites,precision_audit,high
